,site_id,survey_date,year,month,is_october,total_count,morning_count,evening_count,cluster,latitude,longitude
1675,84,2010-10-01,2010,October,1,89,46,43,0,-33.9144020704049,151.202940254051
1676,84,2011-03-01,2011,March,0,67,37,30,0,-33.9144020704049,151.202940254051
1677,84,2011-10-01,2011,October,1,64,32,32,0,-33.9144020704049,151.202940254051
1678,84,2012-03-01,2012,March,0,78,36,42,0,-33.9144020704049,151.202940254051
1679,84,2012-10-01,2012,October,1,156,60,96,0,-33.9144020704049,151.202940254051
1680,84,2013-03-01,2013,March,0,99,48,51,0,-33.9144020704049,151.202940254051
1681,84,2013-10-01,2013,October,1,96,44,52,0,-33.9144020704049,151.202940254051
1682,84,2014-03-01,2014,March,0,102,53,49,0,-33.9144020704049,151.202940254051
1683,84,2014-10-01,2014,October,1,119,61,58,0,-33.9144020704049,151.202940254051
1684,84,2015-03-01,2015,March,0,100,48,52,0,-33.9144020704049,151.202940254051
1685,84,2015-10-01,2015,October,1,100,50,50,0,-33.9144020704049,151.202940254051
1686,84,2016-03-01,2016,March,0,105,49,56,0,-33.9144020704049,151.202940254051
1687,84,2016-10-01,2016,October,1,130,65,65,0,-33.9144020704049,151.202940254051
1688,84,2017-03-01,2017,March,0,109,44,65,0,-33.9144020704049,151.202940254051
1689,84,2017-10-01,2017,October,1,115,50,65,0,-33.9144020704049,151.202940254051
1690,84,2018-10-01,2018,October,1,136,64,72,0,-33.9144020704049,151.202940254051
1691,84,2019-03-01,2019,March,0,150,72,78,0,-33.9144020704049,151.202940254051
1692,84,2019-10-01,2019,October,1,140,67,73,0,-33.9144020704049,151.202940254051
1693,84,2020-03-01,2020,March,0,102,45,57,0,-33.9144020704049,151.202940254051
1694,84,2020-10-01,2020,October,1,113,46,67,0,-33.9144020704049,151.202940254051
1695,84,2021-03-01,2021,March,0,159,79,80,0,-33.9144020704049,151.202940254051
1696,84,2021-10-01,2021,October,1,122,54,68,0,-33.9144020704049,151.202940254051
1697,84,2022-03-01,2022,March,0,93,49,44,0,-33.9144020704049,151.202940254051
1698,84,2022-10-01,2022,October,1,114,47,67,0,-33.9144020704049,151.202940254051
1699,84,2023-03-01,2023,March,0,125,48,77,0,-33.9144020704049,151.202940254051
1700,84,2023-10-01,2023,October,1,156,56,100,0,-33.9144020704049,151.202940254051
1701,84,2024-03-01,2024,March,0,175,65,110,0,-33.9144020704049,151.202940254051
1702,84,2024-10-01,2024,October,1,128,64,64,0,-33.9144020704049,151.202940254051
1703,84,2025-03-01,2025,March,0,204,71,133,0,-33.9144020704049,151.202940254051
1704,84,2025-10-01,2025,October,1,173,70,103,0,-33.9144020704049,151.202940254051
1705,85,2010-03-01,2010,March,0,75,30,45,0,-33.922913770904,151.207033295955
1706,85,2010-10-01,2010,October,1,113,45,68,0,-33.922913770904,151.207033295955
1707,85,2011-03-01,2011,March,0,100,52,48,0,-33.922913770904,151.207033295955
1708,85,2011-10-01,2011,October,1,107,56,51,0,-33.922913770904,151.207033295955
1709,85,2012-03-01,2012,March,0,103,54,49,0,-33.922913770904,151.207033295955
1710,85,2012-10-01,2012,October,1,275,120,155,0,-33.922913770904,151.207033295955
1711,85,2013-03-01,2013,March,0,180,90,90,0,-33.922913770904,151.207033295955
1712,85,2013-10-01,2013,October,1,134,61,73,0,-33.922913770904,151.207033295955
1713,85,2014-03-01,2014,March,0,166,86,80,0,-33.922913770904,151.207033295955
1714,85,2014-10-01,2014,October,1,121,60,61,0,-33.922913770904,151.207033295955
1715,85,2015-03-01,2015,March,0,175,92,83,0,-33.922913770904,151.207033295955
1716,85,2015-10-01,2015,October,1,178,106,72,0,-33.922913770904,151.207033295955
1717,85,2016-03-01,2016,March,0,149,69,80,0,-33.922913770904,151.207033295955
1718,85,2016-10-01,2016,October,1,182,114,68,0,-33.922913770904,151.207033295955
1719,85,2017-03-01,2017,March,0,134,66,68,0,-33.922913770904,151.207033295955
1720,85,2017-10-01,2017,October,1,166,73,93,0,-33.922913770904,151.207033295955
1721,85,2018-10-01,2018,October,1,183,86,97,0,-33.922913770904,151.207033295955
1722,85,2019-03-01,2019,March,0,201,101,100,0,-33.922913770904,151.207033295955
1723,85,2019-10-01,2019,October,1,207,90,117,0,-33.922913770904,151.207033295955
1724,85,2020-03-01,2020,March,0,161,60,101,0,-33.922913770904,151.207033295955
1725,85,2020-10-01,2020,October,1,181,94,87,0,-33.922913770904,151.207033295955
1726,85,2021-03-01,2021,March,0,160,67,93,0,-33.922913770904,151.207033295955
1727,85,2021-10-01,2021,October,1,188,102,86,0,-33.922913770904,151.207033295955
1728,85,2022-03-01,2022,March,0,188,98,90,0,-33.922913770904,151.207033295955
1729,85,2022-10-01,2022,October,1,206,110,96,0,-33.922913770904,151.207033295955
1730,85,2023-03-01,2023,March,0,186,96,90,0,-33.922913770904,151.207033295955
1731,85,2023-10-01,2023,October,1,218,98,120,0,-33.922913770904,151.207033295955
1732,85,2024-03-01,2024,March,0,208,81,127,0,-33.922913770904,151.207033295955
1733,85,2024-10-01,2024,October,1,186,82,104,0,-33.922913770904,151.207033295955
1734,85,2025-03-01,2025,March,0,260,105,155,0,-33.922913770904,151.207033295955
1735,85,2025-10-01,2025,October,1,205,62,143,0,-33.922913770904,151.207033295955
1736,86,2010-03-01,2010,March,0,214,115,99,1,-33.8871421035528,151.215319222636
1737,86,2010-10-01,2010,October,1,291,167,124,1,-33.8871421035528,151.215319222636
1738,86,2011-03-01,2011,March,0,501,239,262,1,-33.8871421035528,151.215319222636
1739,86,2011-10-01,2011,October,1,688,349,339,1,-33.8871421035528,151.215319222636
1740,86,2012-03-01,2012,March,0,722,328,394,1,-33.8871421035528,151.215319222636
1741,86,2012-10-01,2012,October,1,754,375,379,1,-33.8871421035528,151.215319222636
1742,86,2013-03-01,2013,March,0,1111,473,638,1,-33.8871421035528,151.215319222636
1743,86,2013-10-01,2013,October,1,813,392,421,1,-33.8871421035528,151.215319222636
1744,86,2014-03-01,2014,March,0,1088,535,553,1,-33.8871421035528,151.215319222636
1745,86,2014-10-01,2014,October,1,921,456,465,1,-33.8871421035528,151.215319222636
1746,86,2015-03-01,2015,March,0,1001,493,508,1,-33.8871421035528,151.215319222636
1747,86,2015-10-01,2015,October,1,866,437,429,1,-33.8871421035528,151.215319222636
1748,86,2016-03-01,2016,March,0,874,397,477,1,-33.8871421035528,151.215319222636
1749,86,2016-10-01,2016,October,1,1007,486,521,1,-33.8871421035528,151.215319222636
1750,86,2017-03-01,2017,March,0,875,437,438,1,-33.8871421035528,151.215319222636
1751,86,2017-10-01,2017,October,1,1105,556,549,1,-33.8871421035528,151.215319222636
1752,86,2018-10-01,2018,October,1,1031,517,514,1,-33.8871421035528,151.215319222636
1753,86,2019-03-01,2019,March,0,891,409,482,1,-33.8871421035528,151.215319222636
1754,86,2019-10-01,2019,October,1,1014,474,540,1,-33.8871421035528,151.215319222636
1755,86,2020-03-01,2020,March,0,800,333,467,1,-33.8871421035528,151.215319222636
1756,86,2020-10-01,2020,October,1,837,417,420,1,-33.8871421035528,151.215319222636
1757,86,2021-03-01,2021,March,0,934,415,519,1,-33.8871421035528,151.215319222636
1758,86,2021-10-01,2021,October,1,905,469,436,1,-33.8871421035528,151.215319222636
1759,86,2022-03-01,2022,March,0,998,442,556,1,-33.8871421035528,151.215319222636
1760,86,2022-10-01,2022,October,1,888,433,455,1,-33.8871421035528,151.215319222636
1761,86,2023-03-01,2023,March,0,944,446,498,1,-33.8871421035528,151.215319222636
1762,86,2023-10-01,2023,October,1,1043,525,518,1,-33.8871421035528,151.215319222636
1763,86,2024-03-01,2024,March,0,1069,496,573,1,-33.8871421035528,151.215319222636
1764,86,2024-10-01,2024,October,1,966,459,507,1,-33.8871421035528,151.215319222636
1765,86,2025-03-01,2025,March,0,1045,489,556,1,-33.8871421035528,151.215319222636
1766,86,2025-10-01,2025,October,1,1083,515,568,1,-33.8871421035528,151.215319222636
1767,87,2010-03-01,2010,March,0,275,138,137,1,-33.8844217243985,151.214186793972
1768,87,2010-10-01,2010,October,1,363,196,167,1,-33.8844217243985,151.214186793972
1769,87,2011-03-01,2011,March,0,362,197,165,1,-33.8844217243985,151.214186793972
1770,87,2011-10-01,2011,October,1,316,164,152,1,-33.8844217243985,151.214186793972
1771,87,2012-03-01,2012,March,0,292,149,143,1,-33.8844217243985,151.214186793972
1772,87,2012-10-01,2012,October,1,285,143,142,1,-33.8844217243985,151.214186793972
1773,87,2013-03-01,2013,March,0,285,162,123,1,-33.8844217243985,151.214186793972
1774,87,2013-10-01,2013,October,1,285,159,126,1,-33.8844217243985,151.214186793972
1775,87,2014-03-01,2014,March,0,432,261,171,1,-33.8844217243985,151.214186793972
1776,87,2014-10-01,2014,October,1,446,294,152,1,-33.8844217243985,151.214186793972
1777,87,2015-03-01,2015,March,0,337,198,139,1,-33.8844217243985,151.214186793972
1778,87,2015-10-01,2015,October,1,351,225,126,1,-33.8844217243985,151.214186793972
1779,87,2016-03-01,2016,March,0,367,241,126,1,-33.8844217243985,151.214186793972
1780,87,2016-10-01,2016,October,1,308,166,142,1,-33.8844217243985,151.214186793972
1781,87,2017-03-01,2017,March,0,329,195,134,1,-33.8844217243985,151.214186793972
1782,87,2017-10-01,2017,October,1,364,189,175,1,-33.8844217243985,151.214186793972
1783,87,2018-10-01,2018,October,1,397,237,160,1,-33.8844217243985,151.214186793972
1784,87,2019-03-01,2019,March,0,399,200,199,1,-33.8844217243985,151.214186793972
1785,87,2019-10-01,2019,October,1,299,152,147,1,-33.8844217243985,151.214186793972
1786,87,2020-03-01,2020,March,0,226,69,157,1,-33.8844217243985,151.214186793972
1787,87,2020-10-01,2020,October,1,234,98,136,1,-33.8844217243985,151.214186793972
1788,87,2021-03-01,2021,March,0,222,100,122,1,-33.8844217243985,151.214186793972
1789,87,2021-10-01,2021,October,1,220,89,131,1,-33.8844217243985,151.214186793972
1790,87,2022-03-01,2022,March,0,236,95,141,1,-33.8844217243985,151.214186793972
1791,87,2022-10-01,2022,October,1,200,80,120,1,-33.8844217243985,151.214186793972
1792,87,2023-03-01,2023,March,0,241,89,152,1,-33.8844217243985,151.214186793972
1793,87,2023-10-01,2023,October,1,250,96,154,1,-33.8844217243985,151.214186793972
1794,87,2024-03-01,2024,March,0,225,68,157,1,-33.8844217243985,151.214186793972
1795,87,2024-10-01,2024,October,1,234,61,173,1,-33.8844217243985,151.214186793972
1796,87,2025-03-01,2025,March,0,254,79,175,1,-33.8844217243985,151.214186793972
1797,87,2025-10-01,2025,October,1,241,71,170,1,-33.8844217243985,151.214186793972
1798,88,2010-03-01,2010,March,0,459,202,257,1,-33.8832687752569,151.208333708341
1799,88,2010-10-01,2010,October,1,367,199,168,1,-33.8832687752569,151.208333708341
1800,88,2011-03-01,2011,March,0,424,201,223,1,-33.8832687752569,151.208333708341
1801,88,2011-10-01,2011,October,1,601,299,302,1,-33.8832687752569,151.208333708341
1802,88,2012-03-01,2012,March,0,686,285,401,1,-33.8832687752569,151.208333708341
1803,88,2012-10-01,2012,October,1,660,335,325,1,-33.8832687752569,151.208333708341
1804,88,2013-03-01,2013,March,0,852,437,415,1,-33.8832687752569,151.208333708341
1805,88,2013-10-01,2013,October,1,1060,529,531,1,-33.8832687752569,151.208333708341
1806,88,2014-03-01,2014,March,0,901,392,509,1,-33.8832687752569,151.208333708341
1807,88,2014-10-01,2014,October,1,1049,605,444,1,-33.8832687752569,151.208333708341
1808,88,2015-03-01,2015,March,0,1144,535,609,1,-33.8832687752569,151.208333708341
1809,88,2015-10-01,2015,October,1,889,443,446,1,-33.8832687752569,151.208333708341
1810,88,2016-03-01,2016,March,0,777,395,382,1,-33.8832687752569,151.208333708341
1811,88,2016-10-01,2016,October,1,990,485,505,1,-33.8832687752569,151.208333708341
1812,88,2017-03-01,2017,March,0,943,415,528,1,-33.8832687752569,151.208333708341
1813,88,2017-10-01,2017,October,1,867,413,454,1,-33.8832687752569,151.208333708341
1814,88,2018-10-01,2018,October,1,842,449,393,1,-33.8832687752569,151.208333708341
1815,88,2019-03-01,2019,March,0,945,453,492,1,-33.8832687752569,151.208333708341
1816,88,2019-10-01,2019,October,1,936,445,491,1,-33.8832687752569,151.208333708341
1817,88,2020-03-01,2020,March,0,552,263,289,1,-33.8832687752569,151.208333708341
1818,88,2020-10-01,2020,October,1,941,371,570,1,-33.8832687752569,151.208333708341
1819,88,2021-03-01,2021,March,0,692,316,376,1,-33.8832687752569,151.208333708341
1820,88,2021-10-01,2021,October,1,630,297,333,1,-33.8832687752569,151.208333708341
1821,88,2022-03-01,2022,March,0,616,261,355,1,-33.8832687752569,151.208333708341
1822,88,2022-10-01,2022,October,1,575,305,270,1,-33.8832687752569,151.208333708341
1823,88,2023-03-01,2023,March,0,1046,389,657,1,-33.8832687752569,151.208333708341
1824,88,2023-10-01,2023,October,1,1163,467,696,1,-33.8832687752569,151.208333708341
1825,88,2024-03-01,2024,March,0,1219,443,776,1,-33.8832687752569,151.208333708341
1826,88,2024-10-01,2024,October,1,920,402,518,1,-33.8832687752569,151.208333708341
1827,88,2025-03-01,2025,March,0,1263,482,781,1,-33.8832687752569,151.208333708341
1828,88,2025-10-01,2025,October,1,1160,541,619,1,-33.8832687752569,151.208333708341
1829,91,2010-03-01,2010,March,0,164,83,81,0,-33.8790208103623,151.201070178879
1830,91,2010-10-01,2010,October,1,223,108,115,0,-33.8790208103623,151.201070178879
1831,91,2011-03-01,2011,March,0,304,139,165,0,-33.8790208103623,151.201070178879
1832,91,2011-10-01,2011,October,1,276,128,148,0,-33.8790208103623,151.201070178879
1833,91,2012-03-01,2012,March,0,357,174,183,0,-33.8790208103623,151.201070178879
1834,91,2012-10-01,2012,October,1,313,152,161,0,-33.8790208103623,151.201070178879
1835,91,2013-03-01,2013,March,0,467,203,264,0,-33.8790208103623,151.201070178879
1836,91,2013-10-01,2013,October,1,439,208,231,0,-33.8790208103623,151.201070178879
1837,91,2014-03-01,2014,March,0,416,193,223,0,-33.8790208103623,151.201070178879
1838,91,2014-10-01,2014,October,1,362,188,174,0,-33.8790208103623,151.201070178879
1839,91,2015-03-01,2015,March,0,220,99,121,0,-33.8790208103623,151.201070178879
1840,91,2015-10-01,2015,October,1,192,82,110,0,-33.8790208103623,151.201070178879
1841,91,2016-03-01,2016,March,0,246,109,137,0,-33.8790208103623,151.201070178879
1842,91,2016-10-01,2016,October,1,247,101,146,0,-33.8790208103623,151.201070178879
1843,91,2017-03-01,2017,March,0,223,97,126,0,-33.8790208103623,151.201070178879
1844,91,2017-10-01,2017,October,1,140,59,81,0,-33.8790208103623,151.201070178879
1845,91,2018-10-01,2018,October,1,271,112,159,0,-33.8790208103623,151.201070178879
1846,91,2019-03-01,2019,March,0,353,121,232,0,-33.8790208103623,151.201070178879
1847,91,2019-10-01,2019,October,1,648,249,399,0,-33.8790208103623,151.201070178879
1848,91,2020-03-01,2020,March,0,393,129,264,0,-33.8790208103623,151.201070178879
1849,91,2020-10-01,2020,October,1,496,163,333,0,-33.8790208103623,151.201070178879
1850,91,2021-03-01,2021,March,0,276,91,185,0,-33.8790208103623,151.201070178879
1851,91,2021-10-01,2021,October,1,418,141,277,0,-33.8790208103623,151.201070178879
1852,91,2022-03-01,2022,March,0,488,157,331,0,-33.8790208103623,151.201070178879
1853,91,2022-10-01,2022,October,1,590,171,419,0,-33.8790208103623,151.201070178879
1854,91,2023-03-01,2023,March,0,781,215,566,0,-33.8790208103623,151.201070178879
1855,91,2023-10-01,2023,October,1,756,223,533,0,-33.8790208103623,151.201070178879
1856,91,2024-03-01,2024,March,0,745,232,513,0,-33.8790208103623,151.201070178879
1857,91,2024-10-01,2024,October,1,786,209,577,0,-33.8790208103623,151.201070178879
1858,91,2025-03-01,2025,March,0,802,227,575,0,-33.8790208103623,151.201070178879
1859,91,2025-10-01,2025,October,1,822,218,604,0,-33.8790208103623,151.201070178879
1860,93,2010-03-01,2010,March,0,166,78,88,0,-33.8830543864204,151.199342928018
1861,93,2010-10-01,2010,October,1,237,112,125,0,-33.8830543864204,151.199342928018
1862,93,2011-03-01,2011,March,0,252,103,149,0,-33.8830543864204,151.199342928018
1863,93,2011-10-01,2011,October,1,304,144,160,0,-33.8830543864204,151.199342928018
1864,93,2012-03-01,2012,March,0,335,154,181,0,-33.8830543864204,151.199342928018
1865,93,2012-10-01,2012,October,1,260,87,173,0,-33.8830543864204,151.199342928018
1866,93,2013-03-01,2013,March,0,366,159,207,0,-33.8830543864204,151.199342928018
1867,93,2013-10-01,2013,October,1,391,171,220,0,-33.8830543864204,151.199342928018
1868,93,2014-03-01,2014,March,0,379,149,230,0,-33.8830543864204,151.199342928018
1869,93,2014-10-01,2014,October,1,361,158,203,0,-33.8830543864204,151.199342928018
1870,93,2015-03-01,2015,March,0,384,164,220,0,-33.8830543864204,151.199342928018
1871,93,2015-10-01,2015,October,1,359,155,204,0,-33.8830543864204,151.199342928018
1872,93,2016-03-01,2016,March,0,388,156,232,0,-33.8830543864204,151.199342928018
1873,93,2016-10-01,2016,October,1,369,152,217,0,-33.8830543864204,151.199342928018
1874,93,2017-03-01,2017,March,0,332,141,191,0,-33.8830543864204,151.199342928018
1875,93,2017-10-01,2017,October,1,438,200,238,0,-33.8830543864204,151.199342928018
1876,93,2018-10-01,2018,October,1,474,196,278,0,-33.8830543864204,151.199342928018
1877,93,2019-03-01,2019,March,0,493,191,302,0,-33.8830543864204,151.199342928018
1878,93,2019-10-01,2019,October,1,534,223,311,0,-33.8830543864204,151.199342928018
1879,93,2020-03-01,2020,March,0,405,145,260,0,-33.8830543864204,151.199342928018
1880,93,2020-10-01,2020,October,1,465,156,309,0,-33.8830543864204,151.199342928018
1881,93,2021-03-01,2021,March,0,445,144,301,0,-33.8830543864204,151.199342928018
1882,93,2021-10-01,2021,October,1,332,120,212,0,-33.8830543864204,151.199342928018
1883,93,2022-03-01,2022,March,0,448,180,268,0,-33.8830543864204,151.199342928018
1884,93,2022-10-01,2022,October,1,470,174,296,0,-33.8830543864204,151.199342928018
1885,93,2023-03-01,2023,March,0,548,192,356,0,-33.8830543864204,151.199342928018
1886,93,2023-10-01,2023,October,1,573,186,387,0,-33.8830543864204,151.199342928018
1887,93,2024-03-01,2024,March,0,578,203,375,0,-33.8830543864204,151.199342928018
1888,93,2024-10-01,2024,October,1,543,176,367,0,-33.8830543864204,151.199342928018
1889,93,2025-03-01,2025,March,0,565,182,383,0,-33.8830543864204,151.199342928018
1890,93,2025-10-01,2025,October,1,546,182,364,0,-33.8830543864204,151.199342928018
1891,94,2010-03-01,2010,March,0,105,54,51,0,-33.8815997196907,151.197180995125
1892,94,2010-10-01,2010,October,1,149,86,63,0,-33.8815997196907,151.197180995125
1893,94,2011-03-01,2011,March,0,194,92,102,0,-33.8815997196907,151.197180995125
1894,94,2011-10-01,2011,October,1,195,112,83,0,-33.8815997196907,151.197180995125
1895,94,2012-03-01,2012,March,0,190,87,103,0,-33.8815997196907,151.197180995125
1896,94,2012-10-01,2012,October,1,219,116,103,0,-33.8815997196907,151.197180995125
1897,94,2013-03-01,2013,March,0,295,137,158,0,-33.8815997196907,151.197180995125
1898,94,2013-10-01,2013,October,1,234,112,122,0,-33.8815997196907,151.197180995125
1899,94,2014-03-01,2014,March,0,281,142,139,0,-33.8815997196907,151.197180995125
1900,94,2014-10-01,2014,October,1,216,79,137,0,-33.8815997196907,151.197180995125
1901,94,2015-03-01,2015,March,0,249,116,133,0,-33.8815997196907,151.197180995125
1902,94,2015-10-01,2015,October,1,191,91,100,0,-33.8815997196907,151.197180995125
1903,94,2016-03-01,2016,March,0,183,100,83,0,-33.8815997196907,151.197180995125
1904,94,2016-10-01,2016,October,1,254,112,142,0,-33.8815997196907,151.197180995125
1905,94,2017-03-01,2017,March,0,235,110,125,0,-33.8815997196907,151.197180995125
1906,94,2017-10-01,2017,October,1,295,133,162,0,-33.8815997196907,151.197180995125
1907,94,2018-10-01,2018,October,1,288,106,182,0,-33.8815997196907,151.197180995125
1908,94,2019-03-01,2019,March,0,328,131,197,0,-33.8815997196907,151.197180995125
1909,94,2019-10-01,2019,October,1,318,130,188,0,-33.8815997196907,151.197180995125
1910,94,2020-03-01,2020,March,0,281,83,198,0,-33.8815997196907,151.197180995125
1911,94,2020-10-01,2020,October,1,372,127,245,0,-33.8815997196907,151.197180995125
1912,94,2021-03-01,2021,March,0,295,94,201,0,-33.8815997196907,151.197180995125
1913,94,2021-10-01,2021,October,1,326,119,207,0,-33.8815997196907,151.197180995125
1914,94,2022-03-01,2022,March,0,325,105,220,0,-33.8815997196907,151.197180995125
1915,94,2022-10-01,2022,October,1,352,119,233,0,-33.8815997196907,151.197180995125
1916,94,2023-03-01,2023,March,0,425,122,303,0,-33.8815997196907,151.197180995125
1917,94,2023-10-01,2023,October,1,491,144,347,0,-33.8815997196907,151.197180995125
1918,94,2024-03-01,2024,March,0,511,151,360,0,-33.8815997196907,151.197180995125
1919,94,2024-10-01,2024,October,1,448,116,332,0,-33.8815997196907,151.197180995125
1920,94,2025-03-01,2025,March,0,565,166,399,0,-33.8815997196907,151.197180995125
1921,94,2025-10-01,2025,October,1,492,145,347,0,-33.8815997196907,151.197180995125
1922,95,2010-03-01,2010,March,0,144,61,83,0,-33.9030759990065,151.207259959364
1923,95,2010-10-01,2010,October,1,151,72,79,0,-33.9030759990065,151.207259959364
1924,95,2011-03-01,2011,March,0,144,68,76,0,-33.9030759990065,151.207259959364
1925,95,2011-10-01,2011,October,1,218,100,118,0,-33.9030759990065,151.207259959364
1926,95,2012-03-01,2012,March,0,271,134,137,0,-33.9030759990065,151.207259959364
1927,95,2012-10-01,2012,October,1,469,220,249,0,-33.9030759990065,151.207259959364
1928,95,2013-03-01,2013,March,0,417,210,207,0,-33.9030759990065,151.207259959364
1929,95,2013-10-01,2013,October,1,440,222,218,0,-33.9030759990065,151.207259959364
1930,95,2014-03-01,2014,March,0,496,255,241,0,-33.9030759990065,151.207259959364
1931,95,2014-10-01,2014,October,1,251,115,136,0,-33.9030759990065,151.207259959364
1932,95,2015-03-01,2015,March,0,470,258,212,0,-33.9030759990065,151.207259959364
1933,95,2015-10-01,2015,October,1,336,173,163,0,-33.9030759990065,151.207259959364
1934,95,2016-03-01,2016,March,0,284,128,156,0,-33.9030759990065,151.207259959364
1935,95,2016-10-01,2016,October,1,344,172,172,0,-33.9030759990065,151.207259959364
1936,95,2017-03-01,2017,March,0,290,141,149,0,-33.9030759990065,151.207259959364
1937,95,2017-10-01,2017,October,1,497,197,300,0,-33.9030759990065,151.207259959364
1938,95,2018-10-01,2018,October,1,435,220,215,0,-33.9030759990065,151.207259959364
1939,95,2019-03-01,2019,March,0,486,209,277,0,-33.9030759990065,151.207259959364
1940,95,2019-10-01,2019,October,1,489,210,279,0,-33.9030759990065,151.207259959364
1941,95,2020-03-01,2020,March,0,324,114,210,0,-33.9030759990065,151.207259959364
1942,95,2020-10-01,2020,October,1,637,275,362,0,-33.9030759990065,151.207259959364
1943,95,2021-03-01,2021,March,0,580,221,359,0,-33.9030759990065,151.207259959364
1944,95,2021-10-01,2021,October,1,640,261,379,0,-33.9030759990065,151.207259959364
1945,95,2022-03-01,2022,March,0,628,265,363,0,-33.9030759990065,151.207259959364
1946,95,2022-10-01,2022,October,1,533,202,331,0,-33.9030759990065,151.207259959364
1947,95,2023-03-01,2023,March,0,630,233,397,0,-33.9030759990065,151.207259959364
1948,95,2023-10-01,2023,October,1,720,320,400,0,-33.9030759990065,151.207259959364
1949,95,2024-03-01,2024,March,0,766,321,445,0,-33.9030759990065,151.207259959364
1950,95,2024-10-01,2024,October,1,715,273,442,0,-33.9030759990065,151.207259959364
1951,95,2025-03-01,2025,March,0,970,360,610,0,-33.9030759990065,151.207259959364
1952,95,2025-10-01,2025,October,1,858,334,524,0,-33.9030759990065,151.207259959364
1953,96,2010-03-01,2010,March,0,114,42,72,0,-33.8983953652117,151.202330754323
1954,96,2010-10-01,2010,October,1,114,43,71,0,-33.8983953652117,151.202330754323
1955,96,2011-03-01,2011,March,0,131,73,58,0,-33.8983953652117,151.202330754323
1956,96,2011-10-01,2011,October,1,165,87,78,0,-33.8983953652117,151.202330754323
1957,96,2012-03-01,2012,March,0,184,85,99,0,-33.8983953652117,151.202330754323
1958,96,2012-10-01,2012,October,1,242,121,121,0,-33.8983953652117,151.202330754323
1959,96,2013-03-01,2013,March,0,237,101,136,0,-33.8983953652117,151.202330754323
1960,96,2013-10-01,2013,October,1,201,90,111,0,-33.8983953652117,151.202330754323
1961,96,2014-03-01,2014,March,0,369,173,196,0,-33.8983953652117,151.202330754323
1962,96,2014-10-01,2014,October,1,406,187,219,0,-33.8983953652117,151.202330754323
1963,96,2015-03-01,2015,March,0,450,226,224,0,-33.8983953652117,151.202330754323
1964,96,2015-10-01,2015,October,1,450,203,247,0,-33.8983953652117,151.202330754323
1965,96,2016-03-01,2016,March,0,588,276,312,0,-33.8983953652117,151.202330754323
1966,96,2016-10-01,2016,October,1,448,235,213,0,-33.8983953652117,151.202330754323
1967,96,2017-03-01,2017,March,0,426,210,216,0,-33.8983953652117,151.202330754323
1968,96,2017-10-01,2017,October,1,502,261,241,0,-33.8983953652117,151.202330754323
1969,96,2018-10-01,2018,October,1,546,287,259,0,-33.8983953652117,151.202330754323
1970,96,2019-03-01,2019,March,0,587,290,297,0,-33.8983953652117,151.202330754323
1971,96,2019-10-01,2019,October,1,607,314,293,0,-33.8983953652117,151.202330754323
1972,96,2020-03-01,2020,March,0,469,207,262,0,-33.8983953652117,151.202330754323
1973,96,2020-10-01,2020,October,1,316,120,196,0,-33.8983953652117,151.202330754323
1974,96,2021-03-01,2021,March,0,533,259,274,0,-33.8983953652117,151.202330754323
1975,96,2021-10-01,2021,October,1,497,238,259,0,-33.8983953652117,151.202330754323
1976,96,2022-03-01,2022,March,0,673,316,357,0,-33.8983953652117,151.202330754323
1977,96,2022-10-01,2022,October,1,654,305,349,0,-33.8983953652117,151.202330754323
1978,96,2023-03-01,2023,March,0,610,304,306,0,-33.8983953652117,151.202330754323
1979,96,2023-10-01,2023,October,1,842,391,451,0,-33.8983953652117,151.202330754323
1980,96,2024-03-01,2024,March,0,764,362,402,0,-33.8983953652117,151.202330754323
1981,96,2024-10-01,2024,October,1,661,281,380,0,-33.8983953652117,151.202330754323
1982,96,2025-03-01,2025,March,0,829,322,507,0,-33.8983953652117,151.202330754323
1983,96,2025-10-01,2025,October,1,715,304,411,0,-33.8983953652117,151.202330754323
1984,98,2010-03-01,2010,March,0,67,37,30,1,-33.8723880574867,151.216736920578
1985,98,2010-10-01,2010,October,1,96,45,51,1,-33.8723880574867,151.216736920578
1986,98,2011-03-01,2011,March,0,75,40,35,1,-33.8723880574867,151.216736920578
1987,98,2011-10-01,2011,October,1,93,44,49,1,-33.8723880574867,151.216736920578
1988,98,2012-03-01,2012,March,0,90,42,48,1,-33.8723880574867,151.216736920578
1989,98,2012-10-01,2012,October,1,59,18,41,1,-33.8723880574867,151.216736920578
1990,98,2013-03-01,2013,March,0,95,48,47,1,-33.8723880574867,151.216736920578
1991,98,2013-10-01,2013,October,1,90,46,44,1,-33.8723880574867,151.216736920578
1992,98,2014-03-01,2014,March,0,90,46,44,1,-33.8723880574867,151.216736920578
1993,98,2014-10-01,2014,October,1,103,56,47,1,-33.8723880574867,151.216736920578
1994,98,2015-03-01,2015,March,0,94,49,45,1,-33.8723880574867,151.216736920578
1995,98,2015-10-01,2015,October,1,83,40,43,1,-33.8723880574867,151.216736920578
1996,98,2016-03-01,2016,March,0,81,38,43,1,-33.8723880574867,151.216736920578
1997,98,2016-10-01,2016,October,1,91,58,33,1,-33.8723880574867,151.216736920578
1998,98,2017-03-01,2017,March,0,100,48,52,1,-33.8723880574867,151.216736920578
